"","gcf","ar_count"
"12948","GCF_011058295.1",3
"12949","GCF_011058315.1",4
"12950","GCF_011058635.1",12
"12951","GCF_011058655.1",12
"12952","GCF_011058675.1",12
"12953","GCF_011058695.1",3
"12954","GCF_011058715.1",2
"12955","GCF_011058735.1",2
"12956","GCF_011058755.1",4
"12957","GCF_011058775.1",2
"12958","GCF_011058795.1",3
"12959","GCF_011064285.1",5
"12960","GCF_011064575.1",29
"12961","GCF_011064785.1",2
"12962","GCF_011064825.1",1
"12963","GCF_011064845.1",23
"12964","GCF_011065325.1",4
"12965","GCF_011065365.1",28
"12966","GCF_011066505.1",31
"12967","GCF_011067065.1",14
"12968","GCF_011067085.1",31
"12969","GCF_011067225.1",7
"12970","GCF_011067245.1",26
"12971","GCF_011068345.1",25
"12972","GCF_011068365.1",27
"12973","GCF_011068405.5",3
"12974","GCF_011082085.1",0
"12975","GCF_011100445.1",8
"12976","GCF_011100465.1",5
"12977","GCF_011100485.1",5
"12978","GCF_011106605.1",32
"12979","GCF_011106775.1",32
"12980","GCF_011106795.1",29
"12981","GCF_011106815.1",22
"12982","GCF_011106835.1",3
"12983","GCF_011106855.1",6
"12984","GCF_011128975.1",4
"12985","GCF_011129215.1",30
"12986","GCF_011149255.1",26
"12987","GCF_011149495.1",2
"12988","GCF_011149675.1",15
"12989","GCF_011193375.1",15
"12990","GCF_011212705.1",5
"12991","GCF_011220525.1",1
"12992","GCF_011290365.1",24
"12993","GCF_011290405.1",8
"12994","GCF_011290425.1",8
"12995","GCF_011290445.1",8
"12996","GCF_011290465.1",8
"12997","GCF_011290545.1",0
"12998","GCF_011290565.1",6
"12999","GCF_011290605.1",4
"13000","GCF_011290675.2",27
"13001","GCF_011299095.1",6
"13002","GCF_011299575.1",1
"13003","GCF_011299595.1",2
"13004","GCF_011300215.1",0
"13005","GCF_011300455.1",0
"13006","GCF_011300685.1",4
"13007","GCF_011300875.1",0
"13008","GCF_011301115.1",0
"13009","GCF_011301715.1",1
"13010","GCF_011302915.1",2
"13011","GCF_011303755.1",3
"13012","GCF_011304595.2",0
"13013","GCF_011304815.1",34
"13014","GCF_011305335.1",9
"13015","GCF_011305535.1",3
"13016","GCF_011305995.1",8
"13017","GCF_011306175.1",7
"13018","GCF_011326135.1",1
"13019","GCF_011330935.2",33
"13020","GCF_011331065.1",32
"13021","GCF_011331215.2",30
"13022","GCF_011382965.1",0
"13023","GCF_011382985.1",1
"13024","GCF_011383005.1",1
"13025","GCF_011383025.1",13
"13026","GCF_011383045.1",12
"13027","GCF_011383065.1",2
"13028","GCF_011383085.1",32
"13029","GCF_011386925.1",9
"13030","GCF_011386965.1",15
"13031","GCF_011387015.1",24
"13032","GCF_011387195.1",2
"13033","GCF_011388195.1",0
"13034","GCF_011388215.1",3
"13035","GCF_011390865.1",2
"13036","GCF_011393335.1",2
"13037","GCF_011396735.1",27
"13038","GCF_011397115.1",5
"13039","GCF_011397855.1",10
"13040","GCF_011398715.1",1
"13041","GCF_011398925.1",0
"13042","GCF_011399095.1",0
"13043","GCF_011399315.1",2
"13044","GCF_011399455.1",2
"13045","GCF_011403135.1",11
"13046","GCF_011403355.1",29
"13047","GCF_011404215.1",29
"13048","GCF_011404355.1",29
"13049","GCF_011404475.1",29
"13050","GCF_011404595.1",30
"13051","GCF_011404755.1",29
"13052","GCF_011404895.1",29
"13053","GCF_011405175.1",1
"13054","GCF_011405655.1",1
"13055","GCF_011420305.2",2
"13056","GCF_011455495.1",1
"13057","GCF_011455695.1",1
"13058","GCF_011455875.1",2
"13059","GCF_011456275.1",10
"13060","GCF_011456295.1",10
"13061","GCF_011456315.1",10
"13062","GCF_011456475.1",10
"13063","GCF_011456665.1",10
"13064","GCF_011456895.1",10
"13065","GCF_011457115.1",10
"13066","GCF_011457355.1",10
"13067","GCF_011457615.1",10
"13068","GCF_011457815.1",10
"13069","GCF_011458015.1",10
"13070","GCF_011458095.1",10
"13071","GCF_011458315.1",10
"13072","GCF_011462075.1",0
"13073","GCF_011462215.1",10
"13074","GCF_011462375.1",10
"13075","GCF_011462575.1",10
"13076","GCF_011462735.1",10
"13077","GCF_011462915.1",10
"13078","GCF_011463035.1",10
"13079","GCF_011463055.1",10
"13080","GCF_011463175.1",10
"13081","GCF_011465095.1",17
"13082","GCF_011465255.1",4
"13083","GCF_011465395.1",4
"13084","GCF_011465535.1",32
"13085","GCF_011465695.1",29
"13086","GCF_011465815.1",29
"13087","GCF_011465945.1",32
"13088","GCF_011466075.1",32
"13089","GCF_011466275.1",32
"13090","GCF_011466455.1",33
"13091","GCF_011466595.1",29
"13092","GCF_011466775.1",32
"13093","GCF_011466815.1",32
"13094","GCF_011466835.1",22
"13095","GCF_011466855.1",9
"13096","GCF_011466875.1",7
"13097","GCF_011492885.1",32
"13098","GCF_011492925.1",29
"13099","GCF_011492945.1",1
"13100","GCF_011492965.1",1
"13101","GCF_011492985.1",33
"13102","GCF_011493005.1",4
"13103","GCF_011516635.5",2
"13104","GCF_011516645.4",3
"13105","GCF_011516665.3",3
"13106","GCF_011578045.1",3
"13107","GCF_011578285.1",6
"13108","GCF_011578485.1",6
"13109","GCF_011600995.2",2
"13110","GCF_011602425.1",5
"13111","GCF_011602465.1",16
"13112","GCF_011602485.1",2
"13113","GCF_011602505.1",27
"13114","GCF_011604465.1",4
"13115","GCF_011604485.1",4
"13116","GCF_011604505.1",4
"13117","GCF_011604525.1",4
"13118","GCF_011604545.1",4
"13119","GCF_011604565.1",4
"13120","GCF_011604605.1",8
"13121","GCF_011604625.1",2
"13122","GCF_011604645.1",2
"13123","GCF_011604665.1",2
"13124","GCF_011604685.1",0
"13125","GCF_011604705.1",24
"13126","GCF_011604725.1",30
"13127","GCF_011604745.1",3
"13128","GCF_011604765.1",3
"13129","GCF_011604785.1",3
"13130","GCF_011604805.1",2
"13131","GCF_011604825.1",2
"13132","GCF_011611525.1",1
"13133","GCF_011611865.1",4
"13134","GCF_011612125.1",1
"13135","GCF_011612265.2",0
"13136","GCF_011612385.1",3
"13137","GCF_011612585.1",2
"13138","GCF_011612705.1",3
"13139","GCF_011617105.1",12
"13140","GCF_011617245.1",1
"13141","GCF_011617465.1",0
"13142","GCF_011617705.1",0
"13143","GCF_011650445.1",7
"13144","GCF_011691375.1",14
"13145","GCF_011691525.1",33
"13146","GCF_011694695.1",9
"13147","GCF_011694815.1",6
"13148","GCF_011742055.2",33
"13149","GCF_011742285.2",32
"13150","GCF_011742415.2",35
"13151","GCF_011742505.2",31
"13152","GCF_011742515.2",31
"13153","GCF_011742585.2",36
"13154","GCF_011745645.1",11
"13155","GCF_011745665.1",2
"13156","GCF_011751035.2",3
"13157","GCF_011751745.2",0
"13158","GCF_011751765.2",0
"13159","GCF_011751865.2",0
"13160","GCF_011751885.2",0
"13161","GCF_011752495.1",33
"13162","GCF_011764365.2",31
"13163","GCF_011764485.1",2
"13164","GCF_011764505.1",2
"13165","GCF_011764545.1",1
"13166","GCF_011764565.1",4
"13167","GCF_011764585.1",1
"13168","GCF_011764605.1",2
"13169","GCF_011764625.1",0
"13170","GCF_011765175.1",8
"13171","GCF_011765485.1",2
"13172","GCF_011765505.1",2
"13173","GCF_011765525.1",2
"13174","GCF_011765545.1",2
"13175","GCF_011765565.1",4
"13176","GCF_011765605.1",3
"13177","GCF_011765625.1",5
"13178","GCF_011769725.1",32
"13179","GCF_011769805.1",30
"13180","GCF_011769825.1",33
"13181","GCF_011769865.1",32
"13182","GCF_011769885.1",16
"13183","GCF_011769905.1",0
"13184","GCF_011769925.1",8
"13185","GCF_011770105.1",3
"13186","GCF_011784425.1",26
"13187","GCF_011784665.1",8
"13188","GCF_011801125.1",8
"13189","GCF_011801145.1",7
"13190","GCF_011801165.1",6
"13191","GCF_011801185.1",2
"13192","GCF_011801245.1",1
"13193","GCF_011801265.1",1
"13194","GCF_011801365.1",0
"13195","GCF_011801435.1",6
"13196","GCF_011801455.1",6
"13197","GCF_011820545.1",7
"13198","GCF_011995665.1",0
"13199","GCF_011995885.1",0
"13200","GCF_011996085.1",34
"13201","GCF_011996285.1",10
"13202","GCF_012029655.1",25
"13203","GCF_012029695.2",29
"13204","GCF_012029895.2",29
"13205","GCF_012029935.2",28
"13206","GCF_012029945.2",31
"13207","GCF_012029975.2",30
"13208","GCF_012030545.2",31
"13209","GCF_012030675.1",17
"13210","GCF_012044215.1",23
"13211","GCF_012044475.1",22
"13212","GCF_012044595.1",5
"13213","GCF_012044775.1",29
"13214","GCF_012044895.1",0
"13215","GCF_012045365.1",10
"13216","GCF_012045505.1",10
"13217","GCF_012049805.1",30
"13218","GCF_012050025.1",35
"13219","GCF_012050205.1",28
"13220","GCF_012050385.1",28
"13221","GCF_012050525.1",29
"13222","GCF_012050745.1",28
"13223","GCF_012050905.1",29
"13224","GCF_012051085.1",32
"13225","GCF_012051245.1",35
"13226","GCF_012051385.1",32
"13227","GCF_012051625.1",31
"13228","GCF_012052085.1",32
"13229","GCF_012052225.1",35
"13230","GCF_012052445.1",30
"13231","GCF_012052605.1",31
"13232","GCF_012052805.1",32
"13233","GCF_012052965.1",33
"13234","GCF_012053145.1",32
"13235","GCF_012053325.1",32
"13236","GCF_012053525.1",32
"13237","GCF_012053725.1",32
"13238","GCF_012053905.1",33
"13239","GCF_012054045.1",33
"13240","GCF_012109075.1",3
"13241","GCF_012109195.1",26
"13242","GCF_012109355.1",0
"13243","GCF_012113595.1",2
"13244","GCF_012113615.1",27
"13245","GCF_012113635.1",27
"13246","GCF_012113655.1",27
"13247","GCF_012149945.1",32
"13248","GCF_012166915.1",29
"13249","GCF_012167075.1",27
"13250","GCF_012167215.1",27
"13251","GCF_012167385.1",27
"13252","GCF_012168575.2",32
"13253","GCF_012169405.1",28
"13254","GCF_012219925.1",2
"13255","GCF_012220205.1",1
"13256","GCF_012220405.1",1
"13257","GCF_012220585.1",9
"13258","GCF_012220765.1",11
"13259","GCF_012220945.1",8
"13260","GCF_012221365.1",28
"13261","GCF_012221565.1",28
"13262","GCF_012222485.1",5
"13263","GCF_012222705.1",12
"13264","GCF_012224585.1",10
"13265","GCF_012224765.1",11
"13266","GCF_012224905.1",9
"13267","GCF_012225065.1",9
"13268","GCF_012225225.1",9
"13269","GCF_012225445.1",9
"13270","GCF_012225685.1",9
"13271","GCF_012225885.1",15
"13272","GCF_012226065.1",8
"13273","GCF_012241395.2",4
"13274","GCF_012272695.1",0
"13275","GCF_012272715.1",13
"13276","GCF_012272735.1",15
"13277","GCF_012272755.1",14
"13278","GCF_012272775.1",13
"13279","GCF_012272795.1",14
"13280","GCF_012272955.1",5
"13281","GCF_012273015.1",0
"13282","GCF_012273035.1",0
"13283","GCF_012273515.1",5
"13284","GCF_012273535.1",4
"13285","GCF_012273555.1",3
"13286","GCF_012273615.1",1
"13287","GCF_012275145.1",6
"13288","GCF_012275165.1",8
"13289","GCF_012275205.1",2
"13290","GCF_012276675.1",19
"13291","GCF_012277275.1",0
"13292","GCF_012277335.1",4
"13293","GCF_012278405.1",12
"13294","GCF_012278555.1",12
"13295","GCF_012278675.1",33
"13296","GCF_012278715.1",5
"13297","GCF_012278735.1",8
"13298","GCF_012295505.1",3
"13299","GCF_012295525.1",0
"13300","GCF_012295575.1",1
"13301","GCF_012317045.1",0
"13302","GCF_012317385.1",2
"13303","GCF_012427845.1",11
"13304","GCF_012516415.1",5
"13305","GCF_012516435.1",0
"13306","GCF_012516455.1",33
"13307","GCF_012516515.1",18
"13308","GCF_012524235.2",24
"13309","GCF_012530215.1",29
"13310","GCF_012530335.1",29
"13311","GCF_012530535.1",1
"13312","GCF_012530715.1",5
"13313","GCF_012537835.1",35
"13314","GCF_012562255.1",31
"13315","GCF_012562465.1",9
"13316","GCF_012562765.1",1
"13317","GCF_012572025.1",8
"13318","GCF_012572265.1",4
"13319","GCF_012584495.1",34
"13320","GCF_012584515.1",1
"13321","GCF_012593885.1",3
"13322","GCF_012594215.1",12
"13323","GCF_012647025.1",9
"13324","GCF_012647205.1",10
"13325","GCF_012647365.1",4
"13326","GCF_012647565.1",18
"13327","GCF_012647845.1",8
"13328","GCF_012648005.1",17
"13329","GCF_012648205.1",17
"13330","GCF_012648345.1",17
"13331","GCF_012676905.1",1
"13332","GCF_012689525.1",5
"13333","GCF_012689545.1",0
"13334","GCF_012689565.1",1
"13335","GCF_012767755.2",12
"13336","GCF_012769535.1",2
"13337","GCF_012844345.1",11
"13338","GCF_012844365.1",0
"13339","GCF_012844385.1",4
"13340","GCF_012844405.1",4
"13341","GCF_012848175.1",3
"13342","GCF_012848475.1",1
"13343","GCF_012848855.1",0
"13344","GCF_012849055.1",0
"13345","GCF_012849095.1",3
"13346","GCF_012849375.1",1
"13347","GCF_012849555.1",2
"13348","GCF_012849875.1",1
"13349","GCF_012850075.1",1
"13350","GCF_012850275.1",1
"13351","GCF_012850455.1",1
"13352","GCF_012850655.1",1
"13353","GCF_012850815.1",1
"13354","GCF_012850955.1",1
"13355","GCF_012851115.1",14
"13356","GCF_012851305.1",2
"13357","GCF_012871055.1",3
"13358","GCF_012889415.1",6
"13359","GCF_012889595.1",7
"13360","GCF_012889735.1",7
"13361","GCF_012889985.1",8
"13362","GCF_012890095.1",7
"13363","GCF_012897395.1",9
"13364","GCF_012897595.1",9
"13365","GCF_012897855.1",7
"13366","GCF_012898015.1",7
"13367","GCF_012913625.1",0
"13368","GCF_012913645.1",0
"13369","GCF_012923765.1",15
"13370","GCF_012923785.1",25
"13371","GCF_012931585.1",3
"13372","GCF_012931605.1",13
"13373","GCF_012931625.1",14
"13374","GCF_012931645.1",14
"13375","GCF_012931665.1",15
"13376","GCF_012931705.2",17
"13377","GCF_012931845.1",2
"13378","GCF_012932215.1",0
"13379","GCF_012932975.2",14
"13380","GCF_012932985.2",14
"13381","GCF_012933055.2",14
"13382","GCF_012933075.2",12
"13383","GCF_012933165.2",12
"13384","GCF_012933195.2",14
"13385","GCF_012933245.2",12
"13386","GCF_012933265.2",14
"13387","GCF_012933285.2",14
"13388","GCF_012933295.2",14
"13389","GCF_012933345.2",13
"13390","GCF_012934435.1",29
"13391","GCF_012934455.1",30
"13392","GCF_012934475.1",29
"13393","GCF_012934495.1",30
"13394","GCF_012934515.1",29
"13395","GCF_012934535.1",29
"13396","GCF_012934555.1",29
"13397","GCF_012934575.1",32
"13398","GCF_012934595.1",29
"13399","GCF_012934615.1",29
"13400","GCF_012934635.1",27
"13401","GCF_012934655.2",30
"13402","GCF_012934675.1",29
"13403","GCF_012934695.1",29
"13404","GCF_012934715.1",32
"13405","GCF_012934765.1",30
"13406","GCF_012934785.1",29
"13407","GCF_012934905.1",15
"13408","GCF_012934925.1",14
"13409","GCF_012934945.1",13
"13410","GCF_012934965.1",13
"13411","GCF_012934985.1",12
"13412","GCF_012935005.1",14
"13413","GCF_012935025.1",13
"13414","GCF_012935045.1",12
"13415","GCF_012935065.1",13
"13416","GCF_012935085.1",16
"13417","GCF_012935105.1",16
"13418","GCF_012935125.1",16
"13419","GCF_012935145.1",14
"13420","GCF_012935165.1",13
"13421","GCF_012935185.1",13
"13422","GCF_012935295.1",19
"13423","GCF_012935655.1",9
"13424","GCF_012935675.1",9
"13425","GCF_012935695.1",10
"13426","GCF_012935715.1",9
"13427","GCF_012935735.1",9
"13428","GCF_012935755.1",9
"13429","GCF_012935775.1",9
"13430","GCF_012944055.1",29
"13431","GCF_012971705.1",19
"13432","GCF_012971725.1",9
"13433","GCF_012971745.1",1
"13434","GCF_012971765.1",7
"13435","GCF_012972105.1",0
"13436","GCF_012972145.1",0
"13437","GCF_012974165.1",3
"13438","GCF_012974185.1",9
"13439","GCF_012974205.1",3
"13440","GCF_012974225.1",9
"13441","GCF_012974245.1",7
"13442","GCF_012974285.1",5
"13443","GCF_012974405.1",32
"13444","GCF_012974525.1",32
"13445","GCF_012974545.1",0
"13446","GCF_012974565.1",29
"13447","GCF_012974585.1",15
"13448","GCF_012974605.1",3
"13449","GCF_012974625.1",3
"13450","GCF_012974645.1",3
"13451","GCF_012974785.1",10
"13452","GCF_012974805.1",29
"13453","GCF_012974825.1",23
"13454","GCF_012974845.1",12
"13455","GCF_012975065.1",10
"13456","GCF_012975085.1",27
"13457","GCF_012979535.1",1
"13458","GCF_012980765.1",10
"13459","GCF_012980785.1",10
"13460","GCF_012980805.1",10
"13461","GCF_012980825.1",10
"13462","GCF_012980845.1",10
"13463","GCF_013000945.1",2
"13464","GCF_013000985.1",4
"13465","GCF_013001005.1",18
"13466","GCF_013001025.1",2
"13467","GCF_013003945.1",23
"13468","GCF_013003965.1",1
"13469","GCF_013003985.1",2
"13470","GCF_013004005.1",0
"13471","GCF_013004045.1",32
"13472","GCF_013004065.1",3
"13473","GCF_013004085.1",22
"13474","GCF_013004105.1",0
"13475","GCF_013004125.1",4
"13476","GCF_013008375.1",23
"13477","GCF_013009255.1",5
"13478","GCF_013009385.1",17
"13479","GCF_013009555.1",2
"13480","GCF_013009675.1",1
"13481","GCF_013009875.1",1
"13482","GCF_013010095.1",1
"13483","GCF_013010255.1",1
"13484","GCF_013010365.1",1
"13485","GCF_013010385.1",15
"13486","GCF_013014885.1",1
"13487","GCF_013030055.1",12
"13488","GCF_013030075.1",11
"13489","GCF_013030095.1",12
"13490","GCF_013030115.1",12
"13491","GCF_013030135.1",11
"13492","GCF_013046785.1",7
"13493","GCF_013046805.1",1
"13494","GCF_013046845.1",30
"13495","GCF_013046865.1",23
"13496","GCF_013046885.1",23
"13497","GCF_013047165.1",9
"13498","GCF_013084945.1",31
"13499","GCF_013085025.1",32
"13500","GCF_013085075.1",10
"13501","GCF_013085105.1",10
"13502","GCF_013085125.1",10
"13503","GCF_013085145.1",12
"13504","GCF_013085165.1",10
"13505","GCF_013085185.1",30
"13506","GCF_013085205.1",29
"13507","GCF_013085465.1",4
"13508","GCF_013085485.1",4
"13509","GCF_013085505.1",8
"13510","GCF_013085525.1",5
"13511","GCF_013085725.1",9
"13512","GCF_013085745.1",6
"13513","GCF_013085765.1",6
"13514","GCF_013085785.1",12
"13515","GCF_013085865.1",31
"13516","GCF_013085885.1",23
"13517","GCF_013085905.2",30
"13518","GCF_013112015.1",1
"13519","GCF_013112035.1",1
"13520","GCF_013112335.1",29
"13521","GCF_013112395.1",16
"13522","GCF_013113675.1",0
"13523","GCF_013113715.1",0
"13524","GCF_013113735.1",0
"13525","GCF_013114975.1",31
"13526","GCF_013116765.2",3
"13527","GCF_013122035.1",11
"13528","GCF_013122055.1",11
"13529","GCF_013122115.1",11
"13530","GCF_013122135.1",9
"13531","GCF_013122155.1",16
"13532","GCF_013122195.1",18
"13533","GCF_013122215.1",16
"13534","GCF_013122235.1",8
"13535","GCF_013122255.1",8
"13536","GCF_013122275.1",8
"13537","GCF_013122565.1",29
"13538","GCF_013122645.1",7
"13539","GCF_013127315.1",1
"13540","GCF_013128195.2",0
"13541","GCF_013137895.1",0
"13542","GCF_013137935.1",8
"13543","GCF_013137955.1",16
"13544","GCF_013138145.1",27
"13545","GCF_013138395.1",4
"13546","GCF_013146705.1",2
"13547","GCF_013146745.1",30
"13548","GCF_013146765.1",29
"13549","GCF_013146785.1",30
"13550","GCF_013146805.1",30
"13551","GCF_013146845.1",30
"13552","GCF_013147065.1",28
"13553","GCF_013147165.1",30
"13554","GCF_013147185.1",30
"13555","GCF_013147205.1",30
"13556","GCF_013154915.1",3
"13557","GCF_013154935.1",6
"13558","GCF_013155125.1",5
"13559","GCF_013155145.1",0
"13560","GCF_013161625.1",29
"13561","GCF_013161805.1",28
"13562","GCF_013162025.1",28
"13563","GCF_013162165.1",28
"13564","GCF_013162485.1",26
"13565","GCF_013166855.1",31
"13566","GCF_013166875.1",30
"13567","GCF_013166895.1",31
"13568","GCF_013166935.1",30
"13569","GCF_013166955.1",29
"13570","GCF_013166975.1",29
"13571","GCF_013166995.1",30
"13572","GCF_013167015.1",29
"13573","GCF_013167035.1",29
"13574","GCF_013167055.1",29
"13575","GCF_013167075.1",30
"13576","GCF_013167135.1",30
"13577","GCF_013167155.1",30
"13578","GCF_013167175.1",30
"13579","GCF_013167195.1",30
"13580","GCF_013167235.1",30
"13581","GCF_013167255.1",30
"13582","GCF_013167275.1",30
"13583","GCF_013167295.1",31
"13584","GCF_013167315.1",30
"13585","GCF_013167335.1",30
"13586","GCF_013167355.1",30
"13587","GCF_013167375.1",30
"13588","GCF_013167395.1",30
"13589","GCF_013167415.1",33
"13590","GCF_013167435.1",33
"13591","GCF_013167455.1",33
"13592","GCF_013167475.1",30
"13593","GCF_013167495.1",30
"13594","GCF_013167515.1",30
"13595","GCF_013167535.1",30
"13596","GCF_013167555.1",30
"13597","GCF_013167575.1",30
"13598","GCF_013167595.1",30
"13599","GCF_013167615.1",30
"13600","GCF_013167635.1",30
"13601","GCF_013167655.1",30
"13602","GCF_013167675.1",30
"13603","GCF_013167695.1",30
"13604","GCF_013167715.1",30
"13605","GCF_013167735.1",30
"13606","GCF_013167755.1",30
"13607","GCF_013167775.1",30
"13608","GCF_013167795.1",30
"13609","GCF_013167815.1",30
"13610","GCF_013167875.1",30
"13611","GCF_013167935.1",32
"13612","GCF_013167975.1",29
"13613","GCF_013167995.1",29
"13614","GCF_013168015.1",29
"13615","GCF_013168035.1",30
"13616","GCF_013168055.1",31
"13617","GCF_013168075.1",30
"13618","GCF_013168095.1",30
"13619","GCF_013168115.1",29
"13620","GCF_013168135.1",30
"13621","GCF_013168155.1",30
"13622","GCF_013168175.1",31
"13623","GCF_013168195.1",30
"13624","GCF_013168215.1",30
"13625","GCF_013168235.1",30
"13626","GCF_013168255.1",30
"13627","GCF_013168295.1",31
"13628","GCF_013170705.1",0
"13629","GCF_013170725.1",0
"13630","GCF_013170745.1",0
"13631","GCF_013170765.1",0
"13632","GCF_013170785.1",0
"13633","GCF_013170805.1",0
"13634","GCF_013170825.1",0
"13635","GCF_013170845.1",0
"13636","GCF_013170865.1",0
"13637","GCF_013171285.1",15
"13638","GCF_013171305.1",17
"13639","GCF_013171325.1",30
"13640","GCF_013177295.1",0
"13641","GCF_013177315.1",0
"13642","GCF_013177355.1",3
"13643","GCF_013177375.1",8
"13644","GCF_013177395.1",8
"13645","GCF_013177415.1",8
"13646","GCF_013177435.1",1
"13647","GCF_013177455.1",1
"13648","GCF_013177475.1",8
"13649","GCF_013177495.2",8
"13650","GCF_013177635.1",1
"13651","GCF_013181325.1",6
"13652","GCF_013184985.2",0
"13653","GCF_013187685.1",23
"13654","GCF_013200955.2",7
